"X","place_of_purchase","port_arrival","n_arrived","lon_start","lat_start","lon_end","lat_end"
337,"Ardra","Curacao",4547,-74.323706,40.756341,-68.99002,12.16957
338,"Ardra","Essequibo",823,-74.323706,40.756341,-58.5116863,4.2591814
339,"Ardra","French Caribbean",1,-74.323706,40.756341,-80.2734246,26.2866552
340,"Ardra","Hispaniola",354,-74.323706,40.756341,-71.5723953,19.0018663
341,"Ardra","Jamaica",3788,-74.323706,40.756341,-77.297508,18.109581
342,"Ardra","La Guaira",1,-74.323706,40.756341,-66.9313444,10.6024787
343,"Ardra","Leogane",80,-74.323706,40.756341,-72.623987,18.5128379
344,"Ardra","Martinique",1257,-74.323706,40.756341,-61.024174,14.641528
345,"Ardra","New Spain",300,-74.323706,40.756341,-96.7673222,32.9082567
346,"Ardra","Newcastle (Nevis)",783,-74.323706,40.756341,-62.588414,17.2025656
347,"Ardra","Pernambuco",871,-74.323706,40.756341,-36.954107,-8.8137173
348,"Ardra","Port-au-Prince",1146,-74.323706,40.756341,-72.3074326,18.594395
349,"Ardra","Portobelo",662,-74.323706,40.756341,-79.6530174,9.5488889
350,"Ardra","Rio de Janeiro",1,-74.323706,40.756341,-43.1728965,-22.9068467
351,"Ardra","Rio de la Hacha",318,-74.323706,40.756341,-72.9167838,11.5384151
352,"Ardra","Sao Tome",1,-74.323706,40.756341,6.733343,0.3301924
353,"Ardra","Spanish Americas",1,-74.323706,40.756341,-95.712891,37.09024
354,"Ardra","Spanish Caribbean",1,-74.323706,40.756341,-75.066219,40.034881
355,"Ardra","Suriname",6110,-74.323706,40.756341,-56.027783,3.919305
356,"Ardra","Tenerife",1,-74.323706,40.756341,-16.6291304,28.2915637
357,"Ardra","Tobago",1,-74.323706,40.756341,-60.6988909,11.2336911
358,"Ardra","Veracruz",1,-74.323706,40.756341,-96.1342241,19.173773
359,"Ardra","Virginia",376,-74.323706,40.756341,-78.6568942,37.4315734
360,"Arguim","Danish West Indies",1,-16.45,20.6,-66.4108475,18.2345027
361,"Asia e Africa","Pernambuco",1,100.6196553,34.047863,-36.954107,-8.8137173
362,"Axim","Guiana",222,-118.5619625,34.3711152,-58.93018,4.860416
363,"Axim","Suriname",1162,-118.5619625,34.3711152,-56.027783,3.919305
364,"Badagry/Apa","Americas",2,2.8277963,6.431913,-105.2551187,54.5259614
365,"Badagry/Apa","Bahia",4565,2.8277963,6.431913,-117.2470564,32.7722229
366,"Badagry/Apa","Basse-Terre",157,2.8277963,6.431913,-61.7064109,16.0144526
367,"Badagry/Apa","Cap Francais",4019,2.8277963,6.431913,-72.2067681,19.7370362
368,"Badagry/Apa","Cayenne",242,2.8277963,6.431913,-52.3134531,4.92242
369,"Badagry/Apa","Cayes (Les)",118,2.8277963,6.431913,-73.7536695,18.2042851
370,"Badagry/Apa","Demerara",553,2.8277963,6.431913,-80.2411779,26.1275852
371,"Badagry/Apa","Freetown",2985,2.8277963,6.431913,-13.2317225,8.4656765
372,"Badagry/Apa","Havana",170,2.8277963,6.431913,-82.3665956,23.1135925
373,"Badagry/Apa","Leogane",1491,2.8277963,6.431913,-72.623987,18.5128379
374,"Badagry/Apa","Martinique",1695,2.8277963,6.431913,-61.024174,14.641528
375,"Badagry/Apa","Paramaribo",953,2.8277963,6.431913,-55.2038278,5.8520355
376,"Badagry/Apa","Pernambuco",3,2.8277963,6.431913,-36.954107,-8.8137173
377,"Badagry/Apa","Port-au-Prince",2107,2.8277963,6.431913,-72.3074326,18.594395
378,"Badagry/Apa","Port-de-Paix",1,2.8277963,6.431913,-72.8308692,19.9348887
379,"Badagry/Apa","Rio de Janeiro",209,2.8277963,6.431913,-43.1728965,-22.9068467
380,"Badagry/Apa","Saint-Domingue",254,2.8277963,6.431913,-80.1928557,25.8461305
381,"Badagry/Apa","Saint-Marc",1939,2.8277963,6.431913,-118.4201472,34.0589908
382,"Badagry/Apa","St. Vincent",342,2.8277963,6.431913,-92.3393435,34.7502877
383,"Badagry/Apa","Suriname",3285,2.8277963,6.431913,-56.027783,3.919305
384,"Banana Islands","Barbados",536,-13.2115287,8.1158998,-59.543198,13.193887
385,"Banana Islands","British Caribbean",253,-13.2115287,8.1158998,-76.7907214,17.9686962
386,"Banana Islands","Cap Francais",2,-13.2115287,8.1158998,-72.2067681,19.7370362
387,"Banana Islands","Charleston",128,-13.2115287,8.1158998,-79.9310512,32.7764749
388,"Banana Islands","Jamaica",1,-13.2115287,8.1158998,-77.297508,18.109581
389,"Banana Islands","Kingston",332,-13.2115287,8.1158998,-94.0385517,39.6441742
390,"Banana Islands","Martinique",370,-13.2115287,8.1158998,-61.024174,14.641528
391,"Banana Islands","Montego Bay",205,-13.2115287,8.1158998,-77.8938895,18.4762228
392,"Banana Islands","Montserrat",120,-13.2115287,8.1158998,-62.187366,16.742498
393,"Banana Islands","Rappahannock",258,-13.2115287,8.1158998,-77.2066465,38.1985853
394,"Banana Islands","Savannah",299,-13.2115287,8.1158998,-81.091203,32.0808989
395,"Banana Islands","South Carolina",49,-13.2115287,8.1158998,-81.1637245,33.836081
396,"Banana Islands","Spanish Town",152,-13.2115287,8.1158998,-91.1835428,30.4547412
397,"Banana Islands","St. Eustatius",430,-13.2115287,8.1158998,-62.973555,17.4890306
398,"Banana Islands","St. Kitts",446,-13.2115287,8.1158998,-62.7559043,17.3433796
399,"Banana Islands","Suriname",1,-13.2115287,8.1158998,-56.027783,3.919305
400,"Bance Island (Ben's Island)","Americas",110,-13.0403748,8.5698616,-105.2551187,54.5259614
401,"Bance Island (Ben's Island)","Annapolis",117,-13.0403748,8.5698616,-76.4921829,38.9784453
402,"Bance Island (Ben's Island)","Antonia",196,-13.0403748,8.5698616,-90.4656776,38.3625546
403,"Bance Island (Ben's Island)","Barbados",784,-13.0403748,8.5698616,-59.543198,13.193887
404,"Bance Island (Ben's Island)","Basse-Terre",670,-13.0403748,8.5698616,-61.7064109,16.0144526
405,"Bance Island (Ben's Island)","Berbice",1,-13.0403748,8.5698616,-57.9804325,5.3904374
406,"Bance Island (Ben's Island)","Cap Francais",386,-13.0403748,8.5698616,-72.2067681,19.7370362
407,"Bance Island (Ben's Island)","Cayes (Les)",240,-13.0403748,8.5698616,-73.7536695,18.2042851
408,"Bance Island (Ben's Island)","Charleston",1044,-13.0403748,8.5698616,-79.9310512,32.7764749
409,"Bance Island (Ben's Island)","Demerara",286,-13.0403748,8.5698616,-80.2411779,26.1275852
410,"Bance Island (Ben's Island)","Dominica",431,-13.0403748,8.5698616,-61.370976,15.414999
411,"Bance Island (Ben's Island)","French Caribbean",1,-13.0403748,8.5698616,-80.2734246,26.2866552
412,"Bance Island (Ben's Island)","Grenada",101,-13.0403748,8.5698616,-61.679,12.1165
413,"Bance Island (Ben's Island)","Havana",86,-13.0403748,8.5698616,-82.3665956,23.1135925
414,"Bance Island (Ben's Island)","Kingston",2214,-13.0403748,8.5698616,-94.0385517,39.6441742
415,"Bance Island (Ben's Island)","Lisbon",1,-13.0403748,8.5698616,-9.1393366,38.7222524
416,"Bance Island (Ben's Island)","Martinique",243,-13.0403748,8.5698616,-61.024174,14.641528
417,"Bance Island (Ben's Island)","Port Maria",389,-13.0403748,8.5698616,-76.8922729,18.3653596
418,"Bance Island (Ben's Island)","Saint John (Antigua)",56,-13.0403748,8.5698616,-61.846772,17.1274104
419,"Bance Island (Ben's Island)","Saint-Domingue",1,-13.0403748,8.5698616,-80.1928557,25.8461305
420,"Bance Island (Ben's Island)","Savannah",200,-13.0403748,8.5698616,-81.091203,32.0808989
421,"Bance Island (Ben's Island)","St. Augustine",115,-13.0403748,8.5698616,-81.3124341,29.9012437
422,"Bance Island (Ben's Island)","St. Croix",1,-13.0403748,8.5698616,-64.8347992,17.7245968
423,"Bance Island (Ben's Island)","St. Kitts",1023,-13.0403748,8.5698616,-62.7559043,17.3433796
424,"Bance Island (Ben's Island)","St. Vincent",45,-13.0403748,8.5698616,-92.3393435,34.7502877
425,"Bance Island (Ben's Island)","Suriname",467,-13.0403748,8.5698616,-56.027783,3.919305
426,"Bance Island (Ben's Island)","Trinidad",173,-13.0403748,8.5698616,-61.222503,10.691803
427,"Bance Island (Ben's Island)","Upper James River",202,-13.0403748,8.5698616,-78.0470161,37.6433132
428,"Bance Island (Ben's Island)","Virginia",1,-13.0403748,8.5698616,-78.6568942,37.4315734
429,"Bance Island (Ben's Island)","Zion Hill",697,-13.0403748,8.5698616,-95.2126459,37.1924565
430,"Bassa","Barbados",1176,-115.2837585,30.8406338,-59.543198,13.193887
431,"Bassa","Black River",146,-115.2837585,30.8406338,-90.8112067,36.2930747
432,"Bassa","British Caribbean",439,-115.2837585,30.8406338,-76.7907214,17.9686962
433,"Bassa","Cayes (Les)",111,-115.2837585,30.8406338,-73.7536695,18.2042851
434,"Bassa","Charleston",810,-115.2837585,30.8406338,-79.9310512,32.7764749
435,"Bassa","Demerara",2,-115.2837585,30.8406338,-80.2411779,26.1275852
436,"Bassa","Dominica",707,-115.2837585,30.8406338,-61.370976,15.414999
437,"Bassa","Grenada",4530,-115.2837585,30.8406338,-61.679,12.1165
438,"Bassa","Jamaica",340,-115.2837585,30.8406338,-77.297508,18.109581
439,"Bassa","Kingston",2610,-115.2837585,30.8406338,-94.0385517,39.6441742
440,"Bassa","Martinique",257,-115.2837585,30.8406338,-61.024174,14.641528
441,"Bassa","Saint John (Antigua)",1658,-115.2837585,30.8406338,-61.846772,17.1274104
442,"Bassa","Savannah",51,-115.2837585,30.8406338,-81.091203,32.0808989
443,"Bassa","St. Kitts",928,-115.2837585,30.8406338,-62.7559043,17.3433796
444,"Bassa","St. Vincent",755,-115.2837585,30.8406338,-92.3393435,34.7502877
445,"Bassa","Suriname",111,-115.2837585,30.8406338,-56.027783,3.919305
446,"Bassa","Tortola",1,-115.2837585,30.8406338,-64.6332782,18.4334704
447,"Bassa","Upper James River",148,-115.2837585,30.8406338,-78.0470161,37.6433132
448,"Bassa","York River",154,-115.2837585,30.8406338,-76.3824455,37.2476419
449,"Benguela","???",177,13.416501,-12.5905158,NA,NA
450,"Benguela","Americas, region unspecified",3,13.416501,-12.5905158,-105.2551187,54.5259614
451,"Benguela","Bahia",32437,13.416501,-12.5905158,-117.2470564,32.7722229
452,"Benguela","Baia de Botafogo",285,13.416501,-12.5905158,-43.1807738,-22.9453251
453,"Benguela","Basse-Terre",1,13.416501,-12.5905158,-61.7064109,16.0144526
454,"Benguela","British Caribbean",74,13.416501,-12.5905158,-76.7907214,17.9686962
455,"Benguela","Buenos Aires",208,13.416501,-12.5905158,-58.3815591,-34.6036844
456,"Benguela","Cabo de Buzios",400,13.416501,-12.5905158,-41.8856686,-22.7557962
457,"Benguela","Cabo Frio",718,13.416501,-12.5905158,-42.0354315,-22.8915403
458,"Benguela","Campos",4744,13.416501,-12.5905158,-95.5944428,37.0400119
459,"Benguela","Cape of Good Hope",1098,13.416501,-12.5905158,18.4739882,-34.3568425
460,"Benguela","Cardenas",524,13.416501,-12.5905158,-98.5546461,29.4389654
461,"Benguela","Catuamo and Maria Farinha",387,13.416501,-12.5905158,-34.8355412,-7.8552201
462,"Benguela","Cuba",1,13.416501,-12.5905158,-77.781167,21.521757
463,"Benguela","Cuba, south coast",1,13.416501,-12.5905158,-117.886182,33.6945475
464,"Benguela","Freetown",1,13.416501,-12.5905158,-13.2317225,8.4656765
465,"Benguela","Ilha Grande",951,13.416501,-12.5905158,-44.2289441,-23.1520839
466,"Benguela","La Guaira",1,13.416501,-12.5905158,-66.9313444,10.6024787
467,"Benguela","Luanda",284,13.416501,-12.5905158,13.2301756,-8.8146556
468,"Benguela","Macae",8840,13.416501,-12.5905158,-41.9593241,-22.3233696
469,"Benguela","Mangaratiba",911,13.416501,-12.5905158,-44.0389554,-22.9161789
470,"Benguela","Maranhao",902,13.416501,-12.5905158,-45.2744159,-4.9609498
471,"Benguela","Marica",319,13.416501,-12.5905158,-122.251535,37.838096
472,"Benguela","Mariel",1,13.416501,-12.5905158,-71.055773,42.3573463
473,"Benguela","Matanzas",1131,13.416501,-12.5905158,-81.5322149,23.0303395
474,"Benguela","Matanzas province, south",1370,13.416501,-12.5905158,-81.3399414,22.5767123
475,"Benguela","Montevideo",758,13.416501,-12.5905158,-56.1645314,-34.9011127
476,"Benguela","Para",1566,13.416501,-12.5905158,-54.9306152,-1.9981271
477,"Benguela","Paranagua",645,13.416501,-12.5905158,-48.5226223,-25.5148758
478,"Benguela","Parati",513,13.416501,-12.5905158,-44.7204287,-23.2200382
479,"Benguela","Pernambuco",1920,13.416501,-12.5905158,-36.954107,-8.8137173
480,"Benguela","Ponta Negro",621,13.416501,-12.5905158,-35.1629703,-5.8811012
481,"Benguela","Port-au-Prince",301,13.416501,-12.5905158,-72.3074326,18.594395
482,"Benguela","Rio de Janeiro",145928,13.416501,-12.5905158,-43.1728965,-22.9068467
483,"Benguela","Rio de Janeiro province",2534,13.416501,-12.5905158,-43.2094971,-22.9098755
484,"Benguela","Rio de Janeiro, Sao Paulo, Santa Catarina",866,13.416501,-12.5905158,-46.658595,-23.6523213
485,"Benguela","Rio Grande do Sul Province",1,13.416501,-12.5905158,-52.101445,-32.0395116
486,"Benguela","Santa Catarina",1,13.416501,-12.5905158,-97.8222592,30.4955736
487,"Benguela","Santos",3,13.416501,-12.5905158,-95.2512452,37.3391729
488,"Benguela","Sao Sebastiao",3512,13.416501,-12.5905158,-45.4016534,-23.8063468
489,"Benguela","St. Helena",2873,13.416501,-12.5905158,-5.7089241,-15.9650104
490,"Benguela","Taipu",297,13.416501,-12.5905158,-35.5975708,-5.6234602
491,"Benguela","Trinidad de Cuba",1,13.416501,-12.5905158,-79.9808143,21.7960343
492,"Benin","Americas",1,2.315834,9.30769,-105.2551187,54.5259614
493,"Benin","Bahia",5,2.315834,9.30769,-117.2470564,32.7722229
494,"Benin","Barbados",964,2.315834,9.30769,-59.543198,13.193887
495,"Benin","Basse-Terre",416,2.315834,9.30769,-61.7064109,16.0144526
496,"Benin","Benin",242,2.315834,9.30769,2.315834,9.30769
497,"Benin","British Caribbean",362,2.315834,9.30769,-76.7907214,17.9686962
498,"Benin","Cap Francais",937,2.315834,9.30769,-72.2067681,19.7370362
499,"Benin","Cayes (Les)",1,2.315834,9.30769,-73.7536695,18.2042851
500,"Benin","Charleston",440,2.315834,9.30769,-79.9310512,32.7764749
501,"Benin","Dominica",240,2.315834,9.30769,-61.370976,15.414999
502,"Benin","Freetown",120,2.315834,9.30769,-13.2317225,8.4656765
503,"Benin","Grenada",1096,2.315834,9.30769,-61.679,12.1165
504,"Benin","Havana",451,2.315834,9.30769,-82.3665956,23.1135925
505,"Benin","Jamaica",1758,2.315834,9.30769,-77.297508,18.109581
506,"Benin","Kingston",5808,2.315834,9.30769,-94.0385517,39.6441742
507,"Benin","La Guaira",453,2.315834,9.30769,-66.9313444,10.6024787
508,"Benin","Leogane",355,2.315834,9.30769,-72.623987,18.5128379
509,"Benin","Maranhao",343,2.315834,9.30769,-45.2744159,-4.9609498
510,"Benin","Martinique",647,2.315834,9.30769,-61.024174,14.641528
511,"Benin","Port-au-Prince",100,2.315834,9.30769,-72.3074326,18.594395
512,"Benin","Saint John (Antigua)",134,2.315834,9.30769,-61.846772,17.1274104
513,"Benin","Saint-Marc",361,2.315834,9.30769,-118.4201472,34.0589908
514,"Benin","Savanna la Mar",239,2.315834,9.30769,-78.1393397,18.2291677
515,"Benin","St. Kitts",271,2.315834,9.30769,-62.7559043,17.3433796
516,"Benin","St. Lucia",2,2.315834,9.30769,-60.978893,13.909444
517,"Benin","St. Vincent",628,2.315834,9.30769,-92.3393435,34.7502877
518,"Benin","Tortola",2,2.315834,9.30769,-64.6332782,18.4334704
519,"Benin","Upper James River",361,2.315834,9.30769,-78.0470161,37.6433132
520,"Benin","Virginia",72,2.315834,9.30769,-78.6568942,37.4315734
521,"Benin","West Indies (colony unspecified)",1,2.315834,9.30769,-66.4108475,18.2345027
522,"Benin","Zion Hill",670,2.315834,9.30769,-95.2126459,37.1924565
523,"Bight of Benin","Americas",2,2.1,5,-105.2551187,54.5259614
524,"Bight of Benin","Bahia",1981,2.1,5,-117.2470564,32.7722229
525,"Bight of Benin","Barbados",1519,2.1,5,-59.543198,13.193887
526,"Bight of Benin","Berbice",1,2.1,5,-57.9804325,5.3904374
527,"Bight of Benin","Cabanas",413,2.1,5,-94.801843,39.737959
528,"Bight of Benin","Caibarien",650,2.1,5,-79.4760133,22.5064672
529,"Bight of Benin","Cap Francais",3287,2.1,5,-72.2067681,19.7370362
530,"Bight of Benin","Cartagena",195,2.1,5,-75.4832311,10.3932277
531,"Bight of Benin","Cayes (Les)",732,2.1,5,-73.7536695,18.2042851
532,"Bight of Benin","Charleston",569,2.1,5,-79.9310512,32.7764749
533,"Bight of Benin","Cuba",401,2.1,5,-77.781167,21.521757
534,"Bight of Benin","Curacao",656,2.1,5,-68.99002,12.16957
535,"Bight of Benin","Danish West Indies",775,2.1,5,-66.4108475,18.2345027
536,"Bight of Benin","Dominica",740,2.1,5,-61.370976,15.414999
537,"Bight of Benin","Essequibo",1,2.1,5,-58.5116863,4.2591814
538,"Bight of Benin","Freetown",6638,2.1,5,-13.2317225,8.4656765
539,"Bight of Benin","French Caribbean",1,2.1,5,-80.2734246,26.2866552
540,"Bight of Benin","Grenada",1004,2.1,5,-61.679,12.1165
541,"Bight of Benin","Havana",1319,2.1,5,-82.3665956,23.1135925
542,"Bight of Benin","Jamaica",274,2.1,5,-77.297508,18.109581
543,"Bight of Benin","Kingston",2686,2.1,5,-94.0385517,39.6441742
544,"Bight of Benin","Leogane",502,2.1,5,-72.623987,18.5128379
545,"Bight of Benin","Macae",200,2.1,5,-41.9593241,-22.3233696
546,"Bight of Benin","Martinique",2698,2.1,5,-61.024174,14.641528
547,"Bight of Benin","Matanzas",1500,2.1,5,-81.5322149,23.0303395
548,"Bight of Benin","Montevideo",121,2.1,5,-56.1645314,-34.9011127
549,"Bight of Benin","Nuevitas",1,2.1,5,-77.2692503,21.5500232
550,"Bight of Benin","Pernambuco",4,2.1,5,-36.954107,-8.8137173
551,"Bight of Benin","Port Maria",256,2.1,5,-76.8922729,18.3653596
552,"Bight of Benin","Port-au-Prince",2326,2.1,5,-72.3074326,18.594395
553,"Bight of Benin","Puerto Rico",1,2.1,5,-66.590149,18.220833
554,"Bight of Benin","Rio de Janeiro province",714,2.1,5,-43.2094971,-22.9098755
555,"Bight of Benin","Saint John (Antigua)",205,2.1,5,-61.846772,17.1274104
556,"Bight of Benin","Saint-Marc",1549,2.1,5,-118.4201472,34.0589908
557,"Bight of Benin","San Juan de los Remedios",650,2.1,5,-79.5462943,22.4963477
558,"Bight of Benin","Santos",1080,2.1,5,-95.2512452,37.3391729
559,"Bight of Benin","Sao Sebastiao",500,2.1,5,-45.4016534,-23.8063468
560,"Bight of Benin","St. Croix",62,2.1,5,-64.8347992,17.7245968
561,"Bight of Benin","St. Eustatius",1,2.1,5,-62.973555,17.4890306
562,"Bight of Benin","St. Helena",299,2.1,5,-5.7089241,-15.9650104
563,"Bight of Benin","St. Kitts",1,2.1,5,-62.7559043,17.3433796
564,"Bight of Benin","St. Thomas",63,2.1,5,-64.8940946,18.3380965
565,"Bight of Benin","St. Vincent",1326,2.1,5,-92.3393435,34.7502877
566,"Bight of Benin","Suriname",917,2.1,5,-56.027783,3.919305
567,"Bight of Benin","Trinidad",1,2.1,5,-61.222503,10.691803
568,"Bight of Benin","Veracruz",301,2.1,5,-96.1342241,19.173773
569,"Bight of Benin","West Indies (colony unspecified)",136,2.1,5,-66.4108475,18.2345027
570,"Bight of Benin","Zion Hill",399,2.1,5,-95.2126459,37.1924565
571,"Bight of Biafra and Gulf of Guinea Islands","Americas",153,8,2.833333,-105.2551187,54.5259614
572,"Bight of Biafra and Gulf of Guinea Islands","Annapolis",110,8,2.833333,-76.4921829,38.9784453
573,"Bight of Biafra and Gulf of Guinea Islands","Bahia",429,8,2.833333,-117.2470564,32.7722229
574,"Bight of Biafra and Gulf of Guinea Islands","Barbados",5115,8,2.833333,-59.543198,13.193887
575,"Bight of Biafra and Gulf of Guinea Islands","Basse-Terre",580,8,2.833333,-61.7064109,16.0144526
576,"Bight of Biafra and Gulf of Guinea Islands","British Caribbean",564,8,2.833333,-76.7907214,17.9686962
577,"Bight of Biafra and Gulf of Guinea Islands","Cadiz",1,8,2.833333,-6.2885962,36.5270612
578,"Bight of Biafra and Gulf of Guinea Islands","Canary Islands",1,8,2.833333,-16.6291304,28.2915637
579,"Bight of Biafra and Gulf of Guinea Islands","Cap Francais",734,8,2.833333,-72.2067681,19.7370362
580,"Bight of Biafra and Gulf of Guinea Islands","Cartagena",3,8,2.833333,-75.4832311,10.3932277
581,"Bight of Biafra and Gulf of Guinea Islands","Cayenne",522,8,2.833333,-52.3134531,4.92242
582,"Bight of Biafra and Gulf of Guinea Islands","Cayes (Les)",1437,8,2.833333,-73.7536695,18.2042851
583,"Bight of Biafra and Gulf of Guinea Islands","Charleston",1307,8,2.833333,-79.9310512,32.7764749
584,"Bight of Biafra and Gulf of Guinea Islands","Cuba",40,8,2.833333,-77.781167,21.521757
585,"Bight of Biafra and Gulf of Guinea Islands","Curacao",1,8,2.833333,-68.99002,12.16957
586,"Bight of Biafra and Gulf of Guinea Islands","Demerara",595,8,2.833333,-80.2411779,26.1275852
587,"Bight of Biafra and Gulf of Guinea Islands","Dominica",1016,8,2.833333,-61.370976,15.414999
588,"Bight of Biafra and Gulf of Guinea Islands","Freetown",1231,8,2.833333,-13.2317225,8.4656765
589,"Bight of Biafra and Gulf of Guinea Islands","French Caribbean",130,8,2.833333,-80.2734246,26.2866552
590,"Bight of Biafra and Gulf of Guinea Islands","Grenada",3161,8,2.833333,-61.679,12.1165
591,"Bight of Biafra and Gulf of Guinea Islands","Havana",978,8,2.833333,-82.3665956,23.1135925
592,"Bight of Biafra and Gulf of Guinea Islands","Hispaniola",301,8,2.833333,-71.5723953,19.0018663
593,"Bight of Biafra and Gulf of Guinea Islands","Jamaica",3760,8,2.833333,-77.297508,18.109581
594,"Bight of Biafra and Gulf of Guinea Islands","Jeremie",400,8,2.833333,-74.1181234,18.6389698
595,"Bight of Biafra and Gulf of Guinea Islands","Kingston",12906,8,2.833333,-94.0385517,39.6441742
596,"Bight of Biafra and Gulf of Guinea Islands","Leogane",564,8,2.833333,-72.623987,18.5128379
